ticker,title,summary,date,time,url,date_clean,title_word_count,market_session,time_clean,sentiment_label,sentiment_score,sentiment_confidence
AAPL,"Tech stocks today: Uber and Lucid expanding in Houston,  Intel's latest chip moves",What to watch from SpaceX and other tech stocks during the holiday-shortened week.,2026-06-15,10:00,https://finance.yahoo.com/technology/live/tech-stocks-today-uber-and-lucid-expanding-in-houston-intels-latest-chip-moves-100000021.html,2026-06-15,13,unknown,unknown,positive,0.5039,0.5039
AAPL,"Intel jumps after Trump says Apple, Intel reached US chip deal",Intel (INTC) surged 9% in premarket trading after President Trump said in a Truth Social post that Intel and Apple (AAPL) have agreed on a deal to design and build semiconductors in the US.,2026-06-18,14:45,https://finance.yahoo.com/video/intel-jumps-after-trump-says-apple-intel-reached-us-chip-deal-144520733.html,2026-06-18,11,unknown,unknown,neutral,0.0,0.7078
AAPL,Gas prices fall but chip demand is causing a new headache,"Consumers may finally be getting some relief at the pump, with gas prices falling to their lowest levels since March following the Iran peace deal. But any savings could be offset elsewhere, as the AI-driven chip shortage pushes up the price of Apple (AAPL) iPhones. Hennion & Walsh CIO Kevin Mahn and Yahoo Finance Senior Business Reporter Ines Ferre join Julie Hyman to discuss the latest pressures on consumers and how the Fed is navigating the shifting inflation landscape.",2026-06-18,14:27,https://finance.yahoo.com/video/gas-prices-fall-but-chip-demand-is-causing-a-new-headache-142747415.html,2026-06-18,11,unknown,unknown,negative,-0.9197,0.9197
AAPL,Intel taps industry veteran Seok-Hee Lee to lead foundry packaging push,"Intel on Thursday named Seok-Hee Lee executive vice president of its contract chip-manufacturing division ‌as it sharpens focus on its advanced packaging business.  The ‌American chipmaker has been trying to reinvigorate its manufacturing business under CEO ​Lip-Bu Tan, after missing out on the AI boom.  The appointment follows President Donald Trump's announcement earlier in the day that Apple had agreed to work with Intel to design and manufacture ‌its chips in the ⁠U.S. in a boost to the chipmaker's contract manufacturing business.",2026-06-18,22:00,https://finance.yahoo.com/technology/articles/intel-taps-industry-veteran-seok-220052428.html,2026-06-18,11,unknown,unknown,neutral,0.0,0.6587
AAPL,Apple’s Unsustainable Memory Costs and the Rethinking of Micron’s Valuation,Shares of the memory-chip maker notched another record high after Apple CEO Tim Cook says price hikes will be ‘unavoidable’ for the iPhone maker.,2026-06-18,21:49,https://www.barrons.com/articles/micron-stock-price-apple-memory-chip-59a3dbf6?siteid=yhoof2&yptr=yahoo,2026-06-18,10,unknown,unknown,negative,-0.892,0.892
AAPL,"Stocks to Watch Recap: Intel, Accenture, Apple, SpaceX",↗️ Intel (INTC): Shares in the tech giant surged more than 10% after President Trump said Apple agreed to work with it to design and build chips in the U.S. ↘️ Accenture (ACN): Shares in the consultancy and IT-services provider tumbled 18% after it cut its guidance; other software stocks are also down.,2026-06-18,21:10,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-06-18-2026/card/stocks-to-watch-intel-apple-smith-wesson-CPWrDsktYLV7juQ6yYSl?siteid=yhoof2&yptr=yahoo,2026-06-18,8,unknown,unknown,neutral,0.0,0.9026
AAPL,Apple’s Latest Reveal Proves That Micron Has “More Room To Run”,"Gene Munster, Managing Partner of Deepwater Asset Management, used a CNBC segment on June 18, 2026 to tie together two critical semiconductor stories: Apple‘s willingness to raise iPhone prices and the parabolic move in memory chip stocks. His thesis: when the most operationally disciplined hardware company in the world signals it cannot absorb the full ... Apple’s Latest Reveal Proves That Micron Has “More Room To Run”",2026-06-18,21:09,https://247wallst.com/investing/2026/06/18/apples-latest-reveal-proves-that-micron-has-more-room-to-run/,2026-06-18,11,unknown,unknown,positive,0.8201,0.8201
AAPL,Intel shares surge after Trump touts deal with Apple,"Intel shares surged 11% Thursday, continuing their meteoric rise after President Trump said that the company had secured a deal to supply chips to Apple.",2026-06-18,21:03,https://www.axios.com/2026/06/18/intel-stock-apple-trump#utm_source=yahoo_finance&utm_medium=partner&utm_campaign=subs-partner-yahoo-finance-AI,2026-06-18,9,unknown,unknown,negative,-0.4331,0.4331
AAPL,"Update: Equities Rise, Oil Little Changed as Focus Shifts to Further US-Iran Talks",(Updates with market moves at the end of the day.) US benchmark equity indexes closed higher Thur,2026-06-18,20:55,https://finance.yahoo.com/markets/stocks/articles/equities-rise-oil-little-changed-205550234.html,2026-06-18,13,unknown,unknown,positive,0.7944,0.7944
AAPL,"Update: US Equity Indexes Rise as Washington Lifts Blockade of Iran's Ports, Deal Sets Up Hormuz Chokepoint for Reopening","(Updates with index/price moves, macroeconomic data, and political/company news from the first parag",2026-06-18,20:52,https://finance.yahoo.com/markets/stocks/articles/us-equity-indexes-rise-washington-205239019.html,2026-06-18,19,unknown,unknown,positive,0.8019,0.8019
AAPL,"S&P 500, Nasdaq And Dow End Holiday-Shortened Week Higher As Investors Cheer US-Iran Peace Deal — SPCX, AMZN, ONDS, NFLX, TTWO In Focus",Donald Trump and Iranian President Masoud Pezeshkian signed a preliminary agreement on Wednesday in a bid to end the conflict between the two countries.,2026-06-18,22:07,https://stocktwits.com/news-articles/markets/equity/s-and-p-500-nasdaq-and-dow-end-holiday-shortened-week-higher-as-investors-cheer-us-iran-peace-deal-spcx-amzn-onds-nflx-ttwo-in-focus/cZKk181R77v,2026-06-18,23,unknown,unknown,positive,0.8087,0.8087
AAPL,Making $100K a Year? Here’s the One Fund That Compounds Without the Research,"You open your brokerage app, stare at a dozen tabs of analyst ratings, and realize you have spent another Saturday morning trying to pick winners. You aren’t a day trader. Instead, you have a job, a mortgage, maybe kids, and a vague plan to retire someday. You just want your money in the market, working, ... Making $100K a Year? Here’s the One Fund That Compounds Without the Research",2026-06-19,22:13,https://247wallst.com/investing/2026/06/19/making-100k-a-year-heres-the-one-fund-that-compounds-without-the-research/,2026-06-19,13,unknown,unknown,neutral,0.0,0.931
AAPL,"The Memory Boom Has Been a Gift to Micron. For Apple, It's Becoming a Problem. Or Is It?",The same shortage delivering record profits to memory makers is now squeezing one of the world's most valuable companies -- and its CEO says customers will end up paying for it.,2026-06-19,21:37,https://www.fool.com/investing/2026/06/19/the-memory-boom-has-been-a-gift-to-micron-for-appl/,2026-06-19,18,unknown,unknown,neutral,0.0,0.5348
AAPL,Making Six Figures but Betting Everything on U.S. Stocks? AVUV Fixes That Problem,"You check your portfolio and it looks like every other portfolio in America. Apple, Microsoft, NVIDIA, Amazon, Meta, Alphabet, and a heaping side of S&P 500 index fund that is, when you look under the hood, basically more of the same seven names. You are 38, you have 25-plus years until retirement, and you have ... Making Six Figures but Betting Everything on U.S. Stocks? AVUV Fixes That Problem",2026-06-19,21:30,https://247wallst.com/investing/2026/06/19/making-six-figures-but-betting-everything-on-u-s-stocks-avuv-fixes-that-problem/,2026-06-19,13,unknown,unknown,neutral,0.0,0.9173
AAPL,"If You’re 38 With $500K Saved, AVUV Fixes Your Tech-Heavy Portfolio","You check your portfolio and it looks like every other portfolio in America. Apple, Microsoft, NVIDIA, Amazon, Meta, Alphabet, and a heaping side of S&P 500 index fund that is, when you look under the hood, basically more of the same seven names. You are 38, you have 25 plus years until retirement, and you ... If You’re 38 With $500K Saved, AVUV Fixes Your Tech-Heavy Portfolio",2026-06-19,21:10,https://247wallst.com/investing/2026/06/19/if-youre-38-with-500k-saved-avuv-fixes-your-tech-heavy-portfolio/,2026-06-19,11,unknown,unknown,neutral,0.0,0.5366
AAPL,ASML Faces Fresh China Export Scrutiny,Officials question possible EUV machine diversion report,2026-06-19,17:57,https://finance.yahoo.com/technology/articles/asml-faces-fresh-china-export-175704126.html,2026-06-19,6,unknown,unknown,negative,-0.8441,0.8441
AAPL,"Analyst Warns Intel Valuation ‘Doesn’t Make Sense.’ Suggests NVIDIA, AMD, Micron, and Broadcom as Alternatives.","D.A. Davidson’s head of technology research, Gil Luria, used a CNBC “Closing Bell Overtime” appearance to argue that the chip rally has produced a valuation contradiction investors should not ignore. His framing: both major semiconductor ETFs are up more than 80% this year, while memory names have surged 300% or more, yet the multiples investors ... Analyst Warns Intel Valuation ‘Doesn’t Make Sense.’ Suggests NVIDIA, AMD, Micron, and Broadcom as Alternatives.",2026-06-19,17:36,https://247wallst.com/investing/2026/06/19/analyst-warns-intel-valuation-doesnt-make-sense-suggests-nvidia-amd-micron-and-broadcom-as-alternatives/,2026-06-19,15,unknown,unknown,neutral,0.0,0.7857
AAPL,ASML Draws Fresh China Scrutiny,U.S. officials are reportedly questioning whether a restricted chipmaking tool could have reached China.,2026-06-19,17:05,https://finance.yahoo.com/technology/articles/asml-draws-fresh-china-scrutiny-170543582.html,2026-06-19,5,unknown,unknown,neutral,0.0,0.6209
AAPL,Lloyds (LYG) Launches “Lloyds Rewards” In-App Hub to Replace Everyday Offers,"​Lloyds Banking Group (NYSE:LYG) is one of the top value stocks to buy under $10. On June 9, Lloyds launched a new in-app hub called “Lloyds Rewards,” replacing its previous “Everyday Offers” to provide customers with an integrated space for savings, cashback, and prize draws. The hub is designed to make everyday banking more engaging […]",2026-06-19,16:52,https://finance.yahoo.com/markets/stocks/articles/lloyds-lyg-launches-lloyds-rewards-165213150.html,2026-06-19,11,unknown,unknown,neutral,0.0,0.7909
AAPL,1 Consumer Stock with Solid Fundamentals and 2 We Question,"Most consumer discretionary businesses succeed or fail based on the broader economy. Over the past six months, it seems like demand may be facing some headwinds as the industry’s 3.7% return has lagged the S&P 500 by 5.2 percentage points.",2026-06-19,16:04,https://finance.yahoo.com/markets/stocks/articles/1-consumer-stock-solid-fundamentals-160458335.html,2026-06-19,10,unknown,unknown,positive,0.4968,0.4968
AAPL,Bank of America predicts a major pricing shift for Apple,"Apple has spent years trying to make artificial intelligence a reason for consumers to buy new devices. That strategy has become more important as rivals, including Google, Microsoft, OpenAI, and Meta, move quickly with consumer-facing AI tools. For Apple, the opportunity is clear. If AI makes the ...",2026-06-19,16:03,https://www.thestreet.com/investing/bank-of-america-predicts-a-major-pricing-shift-for-apple-stock,2026-06-19,10,unknown,unknown,positive,0.5615,0.5615
AAPL,Memory's price surge threatens Apple's 'magic formula' — and the economy: WSJ reporter,"Wall Street Journal technology reporter Rolfe Winkler discusses his interview with Apple (AAPL) CEO Tim Cook, who said that rising memory costs have made iPhone price increases ""unavoidable.""",2026-06-22,21:16,https://finance.yahoo.com/video/memorys-price-surge-threatens-apples-magic-formula--and-the-economy-wsj-reporter-211614571.html,2026-06-22,13,unknown,unknown,negative,-0.7824,0.7824
AAPL,10 Words From Apple CEO Tim Cook That Are Music to the Ears of Micron Technology Investors,Apple effectively confirmed that the memory shortage doesn't appear to be ending anytime soon.,2026-06-22,22:20,https://www.fool.com/investing/2026/06/22/10-words-from-apple-ceo-tim-cook-that-are-music-to/,2026-06-22,17,unknown,unknown,neutral,0.0,0.901
AAPL,"Tim Cook Says 'Pretty Good' Workers Master Their Jobs, While 'Brilliant' Workers Do This One Thing To Get To 100%: Excellence Can Only Get You So Far","Apple Inc. CEO Tim Cook says the difference between strong employees and truly brilliant ones comes down to purpose, arguing that excellence alone can take workers far, but not all the way. Cook Says Purpose Pushes Workers Past Excellence Cook told GQ in a video published in April 2023, ""We can all perform at 90%,"" adding, ""to get to 100%, you have to be inspired by something. You have to be working for some greater cause. There has to be some reason for doing it that’s beyond just being excelle",2026-06-22,21:31,https://www.yahoo.com/lifestyle/articles/tim-cook-says-pretty-good-213112813.html,2026-06-22,27,unknown,unknown,neutral,0.0,0.8084
AAPL,"Stocks to Watch Recap: SpaceX, Alphabet, AbbVie, Intel","↗️ AbbVie (ABBV): The pharmaceutical company agreed to buy Apogee Therapeutics (APGE) for about $10.9 billion. AbbVie shares advanced more than 6%, while the biotech company's stock shot up more than 46%.",2026-06-22,20:34,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-06-22-2026/card/stocks-to-watch-spacex-intel-easyjet-6t5fWPg7QjR2gyd3MrPr?siteid=yhoof2&yptr=yahoo,2026-06-22,8,unknown,unknown,neutral,0.0,0.9269
AAPL,The Best Warren Buffett Dividend Stocks,The best Warren Buffett dividend stocks are expected to produce impressive returns for the Berkshire Hathaway equity portfolio. Here are five with healthy yields.,2026-06-22,20:18,https://www.kiplinger.com/investing/stocks/best-warren-buffett-dividend-stocks,2026-06-22,6,unknown,unknown,neutral,0.0,0.8223
AAPL,"QQQ vs QQQM: Same Nasdaq-100 Index, One Clear Winner for Long-Term Investors","<p>QQQ and QQQM track the identical Nasdaq-100 index. The only material differences are expense ratio, share price, and options liquidity. Here's which one belongs in your portfolio, and why most long-term investors should make the switch.</p>",2026-06-22,19:42,http://www.etf.com/sections/news/qqq-vs-qqqm-same-nasdaq-100-index-one-clear-winner-long-term-investors?utm_source=yahoo-finance&utm_medium=rss&utm_campaign=yahoo-finance-rss,2026-06-22,12,unknown,unknown,positive,0.8505,0.8505
AAPL,"Intel’s Surge on an Apple Chip Deal Means Investors Are Betting on Its Foundry, Says Bernstein’s Stacy Rasgon","Intel (NASDAQ:INTC) ripped higher last week after former President Donald Trump posted on Truth Social that Apple (NASDAQ:AAPL) had agreed to design and manufacture chips with Intel inside the United States. Intel closed up 10.64% at $133.99, with INTC stock now above $140. Bernstein’s Stacy Rasgon, on CNBC, framed the move bluntly. “Intel at these ... Intel’s Surge on an Apple Chip Deal Means Investors Are Betting on Its Foundry, Says Bernstein’s Stacy Rasgon",2026-06-22,19:36,https://247wallst.com/investing/2026/06/22/intels-surge-on-an-apple-chip-deal-means-investors-are-betting-on-its-foundry-says-bernsteins-stacy-rasgon/,2026-06-22,18,unknown,unknown,positive,0.8724,0.8724
AAPL,Berkshire Looked Like It Got a Bargain on Alphabet Stock. It Didn’t.,Alphabet’s big stock drop was spurred by a Google DeepMind scientist who is leaving for Anthropic. His departure is a blow to Alphabet’s AI initiatives.,2026-06-22,19:34,https://www.barrons.com/articles/berkshire-alphabet-stock-bargain-2cbe877c?siteid=yhoof2&yptr=yahoo,2026-06-22,12,unknown,unknown,neutral,0.0,0.8406
AAPL,"Why Apple (AAPL) Is Tying Its AI Comeback to Devices, Services, and Siri","Apple Inc. (NASDAQ:AAPL) is one of Kevin O’Leary’s top stock picks for 2026 through the O’Shares U.S. Quality Dividend ETF. The stock made up 5.29% of the ETF as of June 18, 2026. On June 8, 2026, Apple unveiled the next generation of Apple Intelligence and Siri AI across iPhone, iPad, Mac, Apple Watch, AirPods, […]",2026-06-22,19:10,https://finance.yahoo.com/technology/ai/articles/why-apple-aapl-tying-ai-075229929.html,2026-06-22,13,unknown,unknown,neutral,0.0,0.9329
AAPL,Your Next iPhone Is About to Cost More. Tim Cook Just Told You Why,"Tim Cook spent the back half of Apple’s recent earnings call telling analysts, in carefully chosen accountant language, that the things inside your next iPhone are about to get more expensive. “For the June quarter,” he said, “we expect significantly higher memory costs… beyond the June quarter, we believe memory costs will drive an increasing ... Your Next iPhone Is About to Cost More. Tim Cook Just Told You Why",2026-06-22,18:48,https://247wallst.com/investing/2026/06/22/your-next-iphone-is-about-to-cost-more-tim-cook-just-told-you-why/,2026-06-22,14,unknown,unknown,neutral,0.0,0.8688
AAPL,"Meta unveils cheaper AI smart glasses, but the competition is heating up","Meta (META) unveiled its newest AI-powered glasses, starting at $299. Yahoo Finance Technology Editor Dan Howley takes a closer look.",2026-06-23,20:50,https://finance.yahoo.com/video/meta-unveils-cheaper-ai-smart-205015115.html,2026-06-23,12,unknown,unknown,neutral,0.0,0.6318
AAPL,The lessons that wearable tech companies can learn from FitBit,"Health Tech Advisory and Industry Analyst Stephanie Davis comes on Market Domination to assess the state of the wearable technology industry, commenting on the lessons that the companies in this space can learn from FitBit's past. FitBit was acquired by Alphabet (GOOG, GOOGL) in 2021.",2026-06-23,20:44,https://finance.yahoo.com/video/lessons-wearable-tech-companies-learn-204445424.html,2026-06-23,10,unknown,unknown,neutral,0.0,0.8648
AAPL,"Google-Parent Alphabet To Join Dow Jones Industrial Average, Replacing Verizon",Google-parent Alphabet will be the fifth Magnificent Seven stock to join the Dow Jones Industrial Average. Google stock is replacing Verizon.,2026-06-23,21:50,https://www.investors.com/news/google-parent-alphabet-join-dow-jones-industrial-average-replacing-verizon/?src=A00220&yptr=yahoo,2026-06-23,10,unknown,unknown,neutral,0.0,0.9079
AAPL,"Is SpaceX a Better Buy Than the 2 ""Magnificent Seven"" Stocks It Has Surpassed in Market Cap?",SpaceX's debut as a public company is reshuffling the ranks of the world's most valuable tech stocks.,2026-06-23,21:50,https://www.fool.com/investing/2026/06/23/spacex-better-buy-meta-platforms-tesla/,2026-06-23,17,unknown,unknown,positive,0.6996,0.6996
AAPL,Why tech stocks are getting hammered,Share prices in big AI players such as Nvidia and Micron Technology dropped on Tuesday as investors grow wary about whether massive AI spending will pay off.,2026-06-23,21:42,https://finance.yahoo.com/markets/stocks/articles/why-tech-stocks-getting-hammered-214226305.html,2026-06-23,6,unknown,unknown,neutral,0.0,0.7976
AAPL,Apple and Intel Just Signed a Historic Chip Partnership. Is the Silicon Pioneer a No-Brainer Buy Today?,Intel's revival is a step closer to becoming a reality.,2026-06-23,19:59,https://www.fool.com/investing/2026/06/23/apple-intel-sign-historic-chip-partner-buy-stock/,2026-06-23,17,unknown,unknown,neutral,0.0,0.8322
AAPL,META Expands $299 Smart Glasses Lineup As It Challenges Apple’s AR Ambitions — Stock Gains Nearly 1.5%,Meta Platforms Inc. has strengthened its hardware portfolio by expanding its partnership with eyewear giant EssilorLuxottica to launch a diverse 26-style lineup of $299 AI-enabled smart glasses.,2026-06-23,17:12,https://stocktwits.com/news-articles/markets/equity/meta-expands-299-smart-glasses-lineup-as-it-challenges-apple-s-ar-ambitions-stock-gains-nearly-1-5/cZKwBjiR7ar,2026-06-23,17,unknown,unknown,positive,0.9477,0.9477
AAPL,Intel's Stock Is Soaring. Is It Too Late to Buy?,"As everything seems to be going Intel's way lately, investors may wonder if the company's incredible run is nearing its end.",2026-06-23,16:20,https://www.fool.com/investing/2026/06/23/intels-stock-is-soaring-is-it-too-late-to-buy/,2026-06-23,10,unknown,unknown,neutral,0.0,0.4624
AAPL,UK tribunal gives go ahead for $4 billion lawsuit against Apple over iCloud services,"LONDON, June 23 (Reuters) - Britain's competition tribunal has approved a £3 billion ($4 billion) lawsuit against Apple over its iCloud storage service, consumer group Which?",2026-06-23,15:59,https://ca.finance.yahoo.com/news/uk-tribunal-gives-ahead-4-122216977.html,2026-06-23,14,unknown,unknown,negative,-0.7741,0.7741
AAPL,"Tim Cook issues chilling warning as ‘hundred-year-flood’ strikes US tech giants like Apple, Dell, HP. Get protection now","Keep your head above water, if you can.",2026-06-23,15:50,https://finance.yahoo.com/technology/articles/tim-cook-issues-chilling-warning-155000396.html,2026-06-23,18,unknown,unknown,neutral,0.0,0.6776
AAPL,Alphabet makes the Dow look more like the Nasdaq,Alphabet's inclusion in the Dow gives the 130-year-old blue-chip index a dose of the same mega-cap tech trade already dominating the Nasdaq 100.,2026-06-24,15:52,https://finance.yahoo.com/markets/article/alphabet-makes-the-dow-look-more-like-the-nasdaq-155236659.html,2026-06-24,9,unknown,unknown,neutral,0.0,0.8951
AAPL,The memory chip crunch is paying off for this US company,"Revenue quadrupled to $41.45 billion compared with the same period a year ago. The company's profit, meanwhile, rose from $1.88 billion to an incredible $28.2 billion year-over-year.",2026-06-24,21:30,https://finance.yahoo.com/markets/stocks/articles/memory-chip-crunch-paying-off-213055742.html,2026-06-24,11,unknown,unknown,positive,0.8881,0.8881
AAPL,"Stock Market Today, June 24: Micron Surges After Hours as Nasdaq Stems Losses","Today, June 24, 2026, the Dow edged upwards as falling crude prices helped offset tech valuation worries.",2026-06-24,21:20,https://www.fool.com/coverage/stock-market-today/2026/06/24/stock-market-today-june-24-micron-surges-after-hours-as-nasdaq-stems-losses/,2026-06-24,13,unknown,unknown,positive,0.6441,0.6441
AAPL,Apple Stock Polishing New Buy Zone With All-Time High In Sight,"Regaining support at its 21-day exponential moving average, Apple stock is shaking off a spat of turbulence.",2026-06-24,20:29,https://www.investors.com/research/breakout-stocks-technical-analysis/apple-stock-aapl-buy-range/?src=A00220&yptr=yahoo,2026-06-24,11,unknown,unknown,positive,0.8519,0.8519
AAPL,Verizon Is the Dow’s Loss. Investors Can Still Gain With Its 6% Dividend Yield.,"Verizon Communications  is losing its spot in the Dow Jones Industrial Average.  Following the change, the storied index will no longer include any traditional telecom names since AT&T lost its post to Apple in 2015.  It was down 2.3% to $45.68 on Wednesday, faring worse than  AT&T  and the S&P 500.",2026-06-24,19:26,https://www.barrons.com/articles/verizon-dividend-dow-spacex-5cd05b6b?siteid=yhoof2&yptr=yahoo,2026-06-24,14,unknown,unknown,neutral,0.0,0.4853
AAPL,"Qualcomm says Microsoft, Meta will use its new AI chips","Qualcomm said on Wednesday that Microsoft  and Meta Platforms will use its new AI chips and that it will make custom chips for two other unnamed ""hyperscalers.""  The ‌San Diego-based company, which is the industry leader in smartphone chips, held an investor presentation to showcase its ‌move into supplying AI chips for data centers as it tries to gain a foothold in a market dominated by Nvidia.  The shift reflects mounting ​pressure in the smartphone market, which has been squeezed by a memory chip shortage driven by surging demand for AI infrastructure, and major customers such as Apple and Samsung developing chips in-house.",2026-06-24,18:11,https://finance.yahoo.com/technology/ai/articles/qualcomm-bets-ai-chips-break-181112616.html,2026-06-24,10,unknown,unknown,neutral,0.0,0.8325
AAPL,3 No-Brainer Stocks to Buy in June and Hold Forever,"Mid-year 2026 is a stress test for long-term conviction. The S&P’s mega-cap leaders have diverged sharply this year, with Microsoft giving back gains as AI capex skeptics resurface, Visa drifting on litigation noise, and Apple riding the iPhone 17 cycle. For investors thinking in decades rather than quarters, that divergence is the opportunity. The three ... 3 No-Brainer Stocks to Buy in June and Hold Forever",2026-06-24,18:07,https://247wallst.com/investing/2026/06/24/3-no-brainer-stocks-to-buy-in-june-and-hold-forever/,2026-06-24,10,unknown,unknown,neutral,0.0,0.8861
AAPL,Danaher Is Down 22% This Year. Is the Masimo Acquisition the Entry Point Investors Have Been Waiting for?,"The life sciences giant is transforming its diagnostics segment with its acquisition of Masimo Corporation, shifting from traditional laboratory testing into patient-connected, real-time data streams.",2026-06-24,17:55,https://www.fool.com/investing/2026/06/24/danaher-is-down-22-this-year-is-the-masimo-acquisi/,2026-06-24,18,unknown,unknown,negative,-0.856,0.856
AAPL,Apple’ s AI Upgrade Probably Won’t Be a Game Changer for AAPL Stock,Siri's rejuvenation is unlikely to boost the iPhone's market share.,2026-06-24,14:24,https://www.barchart.com/story/news/2627959/apple-s-ai-upgrade-probably-wont-be-a-game-changer-for-aapl-stock,2026-06-24,13,unknown,unknown,neutral,0.0,0.7632
AAPL,"Stock market today: Dow rises, S&P 500 and Nasdaq slip as Micron soars, Apple drags Big Tech lower","Nasdaq jumps amid revived confidence in the AI trade, as Fed-favored inflation print keeps rate hikes in play.",2026-06-24,23:26,https://finance.yahoo.com/markets/live/stock-market-today-dow-rises-sp-500-and-nasdaq-slip-as-micron-soars-apple-drags-big-tech-lower-232650645.html,2026-06-24,18,unknown,unknown,negative,-0.9552,0.9552
